1076,"[{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1077,"[{'score': 0.704222, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1078,"[{'score': 0.630224, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.838139, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.664175, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1079,"[{'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1080,[]
1081,"[{'score': 0.51392, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1082,
1083,[]
1084,"[{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1085,"[{'score': 0.609325, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1086,"[{'score': 0.507475, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.890188, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1087,"[{'score': 0.615892, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1088,"[{'score': 0.826936, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1089,"[{'score': 0.534622, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1090,"[{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1091,[]
1092,"[{'score': 0.905748, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1093,"[{'score': 0.56152, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.888766, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.847268, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1094,"[{'score': 0.526883, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.821913, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1095,"[{'score': 0.825277, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1096,"[{'score': 0.625899, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.862286, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1097,"[{'score': 0.770042, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]"
1098,"[{'score': 0.599305, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.808712, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1099,[]
1100,"[{'score': 0.604477, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1101,
1102,"[{'score': 0.843719, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.987726, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1103,[]
1104,[]
1105,"[{'score': 0.646658, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1106,"[{'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1107,"[{'score': 0.734214, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1108,[]
1109,"[{'score': 0.970179, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1110,"[{'score': 0.583823, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.520338, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.828638, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1111,"[{'score': 0.901712, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.981002, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.815763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1112,[]
1113,[]
1114,[]
1115,"[{'score': 0.718024, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.937816, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1116,"[{'score': 0.603446, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.731735, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1117,"[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1118,[]
1119,"[{'score': 0.888278, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1120,"[{'score': 0.571226, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.8877, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1121,[]
1122,"[{'score': 0.928187, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1123,"[{'score': 0.738838, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.908592, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1124,"[{'score': 0.505651, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.852209, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1125,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.702145, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1126,"[{'score': 0.742727, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1127,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1128,"[{'score': 0.659348, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1129,[]
1130,[]
1131,"[{'score': 0.965509, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1132,"[{'score': 0.629877, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.927714, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.879074, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1133,"[{'score': 0.899514, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1134,"[{'score': 0.585508, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1135,"[{'score': 0.596967, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.694442, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.531174, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1136,"[{'score': 0.966896, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1137,"[{'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1138,"[{'score': 0.507043, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.787073, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1139,[]
1140,"[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1141,[]
1142,[]
1144,[]
1145,"[{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1146,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1147,"[{'score': 0.653353, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.895415, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1148,[]
1149,"[{'score': 0.827738, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]"
1150,"[{'score': 0.703195, 'tone_id': 'fear', 'tone_name': 'Fear'}]"
1151,"[{'score': 0.770435, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1152,"[{'score': 0.939202, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.829888, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1153,"[{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1154,"[{'score': 0.836335, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1155,"[{'score': 0.501412, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1156,"[{'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1157,"[{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1158,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1159,"[{'score': 0.581492, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1160,"[{'score': 0.551743, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.680879, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1161,[]
1162,"[{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1163,"[{'score': 0.750667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]"
1164,"[{'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1165,[]
1166,"[{'score': 0.545136, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.699729, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1167,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1168,"[{'score': 0.75841, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.968241, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1169,"[{'score': 0.54536, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1170,"[{'score': 0.890188, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1171,"[{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.970179, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1172,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.788547, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1173,"[{'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.905748, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1174,[]
1175,"[{'score': 0.690444, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.88316, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1176,"[{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1177,"[{'score': 0.680836, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.836948, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1178,"[{'score': 0.808324, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.93884, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1179,[]
1180,"[{'score': 0.545692, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1181,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1182,"[{'score': 0.51064, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.865388, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1183,"[{'score': 0.522664, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1184,"[{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1185,"[{'score': 0.795534, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.880128, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1186,"[{'score': 0.712686, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1187,"[{'score': 0.851351, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.994446, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1188,"[{'score': 0.680277, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.698156, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1189,"[{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1190,"[{'score': 0.654266, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.948691, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1191,"[{'score': 0.735673, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1192,"[{'score': 0.810121, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1193,"[{'score': 0.991736, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1194,[]
1195,"[{'score': 0.702159, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.86994, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.845118, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1196,"[{'score': 0.571338, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1197,[]
1198,[]
1199,"[{'score': 0.87232, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1200,
1201,"[{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1202,[]
1203,"[{'score': 0.812632, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.819034, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1204,"[{'score': 0.629694, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.781949, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1205,[]
1206,"[{'score': 0.601978, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1207,"[{'score': 0.63698, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1208,"[{'score': 0.667802, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.899126, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1209,"[{'score': 0.587467, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1210,"[{'score': 0.600288, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.63698, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.636458, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1211,"[{'score': 0.512908, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1212,"[{'score': 0.616726, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.658408, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1213,"[{'score': 0.529546, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1214,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1215,"[{'score': 0.576525, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1216,[]
1217,"[{'score': 0.591365, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1218,[]
1219,"[{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1220,[]
1221,"[{'score': 0.74781, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1222,"[{'score': 0.546315, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.672469, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1223,"[{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1224,[]
1225,"[{'score': 0.657244, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1226,[]
1227,"[{'score': 0.752684, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1228,"[{'score': 0.617733, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.812967, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.817379, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1229,"[{'score': 0.569429, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]"
1230,"[{'score': 0.711996, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1231,"[{'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.978685, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1232,[]
1233,"[{'score': 0.982746, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1234,[]
1235,"[{'score': 0.625833, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1236,[]
1237,"[{'score': 0.629703, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.694442, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1238,"[{'score': 0.50971, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.9431, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.71572, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1239,"[{'score': 0.556546, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.538448, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1240,"[{'score': 0.833788, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.972306, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1241,"[{'score': 0.690831, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.862286, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1242,"[{'score': 0.684032, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.885582, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.742727, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1243,"[{'score': 0.820222, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1244,"[{'score': 0.733853, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1245,"[{'score': 0.728883, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1246,"[{'score': 0.818463, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1247,"[{'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1248,"[{'score': 0.808122, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.968209, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1249,"[{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1250,"[{'score': 0.613827, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1251,"[{'score': 0.51488, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.971951, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1252,[]
1253,[]
1254,"[{'score': 0.690133, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1255,"[{'score': 0.759239, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1256,[]
1257,
1258,"[{'score': 0.670204, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1259,"[{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1260,"[{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1261,"[{'score': 0.576556, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1262,"[{'score': 0.841514, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.6633, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.825978, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1263,"[{'score': 0.750495, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]"
1264,"[{'score': 0.833319, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.925256, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1265,[]
1266,"[{'score': 0.61496, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.966403, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1267,"[{'score': 0.705784, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1268,"[{'score': 0.680054, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1269,"[{'score': 0.631794, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.947969, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1270,"[{'score': 0.729768, 'tone_id': 'joy', 'tone_name': 'Joy'}]"
1271,"[{'score': 0.874319, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1272,"[{'score': 0.689908, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.956525, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.65181, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1273,[]
1274,"[{'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1275,"[{'score': 0.513787, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1276,"[{'score': 0.676139, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.931994, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1277,"[{'score': 0.612892, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.634637, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1278,"[{'score': 0.966896, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1279,"[{'score': 0.946329, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.699186, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1280,[]
1281,"[{'score': 0.627908, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.800921, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1282,"[{'score': 0.973749, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1283,"[{'score': 0.721078, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.963079, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1284,[]
1285,"[{'score': 0.604324, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.707835, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.666021, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1286,"[{'score': 0.715852, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.893044, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1287,"[{'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1288,"[{'score': 0.93884, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1289,"[{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.726435, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1290,"[{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1291,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1292,"[{'score': 0.541051, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.929128, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.580964, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1293,"[{'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1294,"[{'score': 0.739059, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.667732, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1295,"[{'score': 0.555506, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.704382, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1296,"[{'score': 0.557696, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.908301, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1297,"[{'score': 0.69572, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1298,"[{'score': 0.556956, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1299,"[{'score': 0.608457, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1300,"[{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.928569, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1301,"[{'score': 0.625531, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.920218, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.915164, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1302,[]
1303,[]
1304,"[{'score': 0.664951, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1305,"[{'score': 0.820755, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.851154, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
1306,"[{'score': 0.610597, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.703409, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1307,"[{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1308,"[{'score': 0.654517, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.758633, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.810289, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1309,"[{'score': 0.928569, 'tone_id': 'confident', 'tone_name': 'Confident'}]"
1310,"[{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]"
1311,"[{'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]"
